Ticker,Symbol,Name,Market,Index,ConstituentSource,NameSource,CollectedAt
051900,051900.KS,LG생활건강,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
006360,006360.KS,GS건설,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
021240,021240.KS,코웨이,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
015760,015760.KS,한국전력,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
036460,036460.KS,한국가스공사,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
001800,001800.KS,오리온홀딩스,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
005490,005490.KS,POSCO홀딩스,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
000100,000100.KS,유한양행,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
006650,006650.KS,대한유화,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
047050,047050.KS,포스코인터내셔널,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
047040,047040.KS,대우건설,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
002380,002380.KS,KCC,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
011790,011790.KS,SKC,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
071050,071050.KS,한국금융지주,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
009540,009540.KS,HD한국조선해양,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
024110,024110.KS,기업은행,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
034020,034020.KS,두산에너빌리티,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
005940,005940.KS,NH투자증권,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
001450,001450.KS,현대해상,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
002030,002030.KS,아세아,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
002840,002840.KS,미원상사,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
003090,003090.KS,대웅,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
003230,003230.KS,삼양식품,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
005250,005250.KS,녹십자홀딩스,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
005420,005420.KS,코스모화학,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
006040,006040.KS,동원산업,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
007070,007070.KS,GS리테일,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
007660,007660.KS,이수페타시스,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
008730,008730.KS,율촌화학,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
008770,008770.KS,호텔신라,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
008930,008930.KS,한미사이언스,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
009240,009240.KS,한샘,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
009970,009970.KS,영원무역홀딩스,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
014680,014680.KS,한솔케미칼,KOSPI,KOSPI200,https://kr.investing.com/indices/kospi-200-components,KRX finder_stkisu,2026-06-03T11:31:47Z
